Source,Target,Type
UCeDNDFHGiePy0RxgnCqAnVg,UCnjRfYt5SUX8oGgPVm4qElA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC0xP0_XOu91FbRzcLD2WusQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC_aimwvObqMdm1dWCM_NT3Q,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCUoTHdk4Uk23_AI9HWBlcJA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCCbzpFe-njGBUENxcHucjqA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCB_r4iMQ2F2MPNIxEgbtWmg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCUgNuq0Hd4ah36JolXROx7A,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCdB3Ai52oLe0VsBfwEA199w,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCkCb39qcYR-J7gdXDE5l7Fg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCrh2EHTPqEd7iWeXGXT-3EQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCZHBh_Kv5hIcZL0O1BcyJMw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCBAX3b2R0s_QTIv5zptKWEw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCtecHyLSXoL3P-xgFsbQh-g,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCvLqGMB15KKPXPhv7jCPtaQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCcd_-s_2DZUWYsqV_xSJgxA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCxJ1aZhC_ebAto9_CdxX0oQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCYq3KD7LEL7k_SpIQchnkUA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCiNvk5FE6TESvUQVa4ejfug,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCnTyQz2p7GVRxEGVxahUzuA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCgaqs9k-8EZSKiNStQN3bpA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC7mEUMkI3DInimJy2RK__rw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCpVauGHkVHyIIRQKCYk1ghQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCBLRMq6NI3TniDSWUQqadRg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCeMbJVcYAwc6OF_0rDF0_6A,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCt5g8GsgVBzlhvB2gOIO_cw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC1EWEQqRAJIUahQM_L3jXlA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC23FduHce6_Sxlg-B6zLETw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCpts-8H1DqUaGmUkFhbXMQQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCbhwcX6bieVUHWCk-rlgoXg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCZhxinNV4MENiILU_SA3ySA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCAFQo82DCZTo-_tdASPhT3g,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UC3Vu_TPM-SNPzs26aoIZ_BQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCv2vgvTIW1wMYBCw8rmzRAQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCqMolAcGDftCIAevfV4VKCQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCN89T_hK-DhQGGa9fAkd1zA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCcUvGInVRz5f7UcE3nbsifA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCBAW-URTY6E77Ljs0-ETeeA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCtkhoAJe_kTg7hvog5yMmhQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCm8bw2_9k9BFsX9IS759mLg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCGj1m0EFZX_viH00y05vdpA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UClERpUd3G38SnucBCkqkrHg,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCBR8-60-B28hp2BmDPdntcQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCpwa7KPzv84EIFklmCjQ0ag,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCMfQrKhX9cJFUEKrwuQN3lQ,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCs91RfpWGc8zOAOtmeo4d5A,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCj0cZ8r4YFeqXXwDQq1leBA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCPyqez_PtZ3dazzdZnEa0Yw,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCXNK0IHTX0BoktdtKjqIWoA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCRMqQWxCWE0VMvtUElm-rEA,Directed
UCeDNDFHGiePy0RxgnCqAnVg,UCz4iu0UWqSnoAMYZztpxgqA,Directed
UCC-04mW9l7YgJITqX8gYrLw,UCYFqwfYjdUYaT32qfsItZuQ,Directed
UCC-04mW9l7YgJITqX8gYrLw,UC31S1sxVEi2hFHXJYXmoe4w,Directed
UCC-04mW9l7YgJITqX8gYrLw,UCC_6vnJLp7C-2DV9W9FnjUA,Directed
UC31S1sxVEi2hFHXJYXmoe4w,UCC-04mW9l7YgJITqX8gYrLw,Directed
UC31S1sxVEi2hFHXJYXmoe4w,UCZGeMw9btNysC2pea6KCZIg,Directed
UC31S1sxVEi2hFHXJYXmoe4w,UCHxFEytWn5WsU8OQ2h9TC9Q,Directed
UC31S1sxVEi2hFHXJYXmoe4w,UCC_6vnJLp7C-2DV9W9FnjUA,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCRSVV9S92vfCq4HZGn5AsOQ,Directed
UCSaVoRErW4kqKsDqExs2MXA,UC2Ru64PHqW4FxoP0xhQRvJg,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCIhEu0g2ftHXjmBHL8zXnlA,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCY6zVRa3Km52bsBmpyQnk6A,Directed
UCSaVoRErW4kqKsDqExs2MXA,UC8k3ajoQjY3UdPuknZlD1hA,Directed
UCSaVoRErW4kqKsDqExs2MXA,UC4q_Go2upApHnHbI657ZGBA,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCt9SXdrwKnV_4WwRjUmHZsQ,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCH8OTOBqGHGgEg94lHD3wOA,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCqBxK4H6OvyiZpAxWagaFHQ,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCi9ST9_meduff8P3in2Jt5w,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCxtTXA5DU1bZHLLomu83zVw,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCQdPrDypfQeY5euAPbdc11g,Directed
UCSaVoRErW4kqKsDqExs2MXA,UC101o-vQ2iOj9vr00JUlyKw,Directed
UCSaVoRErW4kqKsDqExs2MXA,UCU_a2V_uDPSxvbV2B0tW7vA,Directed
UC4q_Go2upApHnHbI657ZGBA,UCqBxK4H6OvyiZpAxWagaFHQ,Directed
UC4q_Go2upApHnHbI657ZGBA,UC01JzL9u8wdc5DFuB-lSWcQ,Directed
UC8k3ajoQjY3UdPuknZlD1hA,UCSaVoRErW4kqKsDqExs2MXA,Directed
UC8k3ajoQjY3UdPuknZlD1hA,UCt9SXdrwKnV_4WwRjUmHZsQ,Directed
UC8k3ajoQjY3UdPuknZlD1hA,UCY6zVRa3Km52bsBmpyQnk6A,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCOqDAimF4GJwSpcR5w0KjNg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCguIGJKnap7JpzyO7XH6yCQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCyP_LoJgDBXykf0oADumxeg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC3u7URxSqN70zuJ5Yb_ryPg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC0cy39jw01DkWoc4_99jlLw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCmZkBLAdwXZGPn_liHdWuLg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCjllNV_aPAJIcB25_xLrm1A,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC5UvlXyHmdpWw7lvp8UJ79A,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCL8uxvfZIUAZ59em-cZP73Q,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCB1ePKDGsCpuQBOh8I_BixA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCbu8Uskb0yC7xwB5cM60W4g,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCV9NsZajxK7pDzzmS91E-tw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCfAbSUvEgWH5LBjpNO1edPg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC0_BqFuoSfcc4K1uhp_vjKA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCMHdvhq8H1PhrSNJzHh48UA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCnXNWCGFdY1ZwbJXprQjoCQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCk3I6HBat0PFd7UY_VPjFAQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCTGh3___GV5j6TZAjPZPaFA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCqHjfvgFOnU4UQ5_FvV9Pjw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC7QCG7JZ9Vl_wWh54tVsHGA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC8XNm_EsNkFvoKnCwT2Mtsw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCyhf83OuJ7JAf3LuDh3ECIw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCh-uLkrhuMV4duaiwaaEJGA,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC19m0fRGVoNcH1yKn4G6TZg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UC852JOcaCp1ckOvAucXnBEg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCNzol2Pj51S0nZAztGar2hg,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCgfQoJFWcQE45BXiC71QMJQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCRgKuG8b9L3kJiqeZ_HRyyQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCFdgsXpQ_GANylNTlu55wQw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCkHiFqnPCXrLOcDF4QLMOqw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCJPNRyvtyarel6z-nfb-4gw,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCVTzNRuds0X5BFDJuZqax6Q,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCUAeD-bfF5pper4LWPvzpEQ,Directed
UC7s9QVemmtcBxuRGHF4HHpQ,UCHKGJpX31B41X0niZ4tvkBQ,Directed
UCOqDAimF4GJwSpcR5w0KjNg,UC7s9QVemmtcBxuRGHF4HHpQ,Directed
UCOqDAimF4GJwSpcR5w0KjNg,UCUQHsAYGhWhKUpy8MfE1ddg,Directed
UCOqDAimF4GJwSpcR5w0KjNg,UCguIGJKnap7JpzyO7XH6yCQ,Directed
UCOqDAimF4GJwSpcR5w0KjNg,UCyP_LoJgDBXykf0oADumxeg,Directed
UCu4YeDJuJnu7_7OHUkG6LPA,UC2-sLC2Vgyu0CLRJZGkTlBg,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCos52azQNBgW63_9uDJoPDA,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCzDO_kz14FUTQIBhHL7k5kA,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCfpli4VHoS12syPkPxHl7XA,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCrZNAOv_KBLfb-3TFgxIZqg,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCeH5WLF1edj3i4m4NTSfoQQ,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UC40uQyAJAjQNKNQ1RCfQF9Q,Directed
UCAH7rJ_y-y_0Gli4a4oDsJg,UCg7MVq6B7ErkofhZxKK83Fw,Directed
UC8-lXEzwjHzbrVa4heyIQ7w,UCLM-MBflj6X_5TXaUaDeavA,Directed
UC8-lXEzwjHzbrVa4heyIQ7w,UC38nP6ao0emTJjvnWSGPY3A,Directed
UC8-lXEzwjHzbrVa4heyIQ7w,UCCXIs5zSLnAsayZ9diDn3ng,Directed
UC8-lXEzwjHzbrVa4heyIQ7w,UCmafpEjYI9WZH32DT0ebB1g,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCmafpEjYI9WZH32DT0ebB1g,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCk9TidvjrtSuvlUPh-pq9NQ,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCFq4pOuTiZmfJyCxaYTT3Hg,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCxPtfAOwtyd_N6keP3MnVmw,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCC552Sd-3nyi_tk2BudLUzA,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UClqhvGmHcvWL9w3R48t9QXQ,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCzWQYUVCpZqtN93H8RR44Qw,Directed
UCwuFIEiA9j1oaJzzDj1n81w,UCjD2KyAEm84yVH8cTilID7Q,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UCSaVoRErW4kqKsDqExs2MXA,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UC4q_Go2upApHnHbI657ZGBA,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UCt9SXdrwKnV_4WwRjUmHZsQ,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UC8k3ajoQjY3UdPuknZlD1hA,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UCY6zVRa3Km52bsBmpyQnk6A,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UCi6vCiJ9u9TURLsLVaiVV8Q,Directed
UCIhEu0g2ftHXjmBHL8zXnlA,UCmW1gxCoUCyWBAMDJ0J1MbQ,Directed
UCi6vCiJ9u9TURLsLVaiVV8Q,UCY6zVRa3Km52bsBmpyQnk6A,Directed
UCi6vCiJ9u9TURLsLVaiVV8Q,UCIhEu0g2ftHXjmBHL8zXnlA,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCUHI67dh9jEO2rvK--MdCSg,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UC0-KklSGlCiJDwOPdR2EUcg,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCJJYiKmgbY9dx-fSWIm_TYQ,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCLA_DiR1FfKNvjuUpBHmylQ,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCQkLvACGWo8IlY1-WKfPp6g,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCBr7XOxxQyBHEwqkhoci7vw,Directed
UCogrSQkBJn1KF0N9I4oM7eQ,UCZFipeZtQM5CKUjx6grh54g,Directed
UCYO_jab_esuFRV4b17AJtAw,UC78Ib99EBhMN3NemVjYm3Ig,Directed
UCYO_jab_esuFRV4b17AJtAw,UCBevyiJ2ierZY-0yZhfLrmQ,Directed
UCYO_jab_esuFRV4b17AJtAw,UCQbsk1JQNaskUlfdoyiWJDg,Directed
UCYO_jab_esuFRV4b17AJtAw,UC6hAYNOWMmuqOBvFOuAFKwA,Directed
UCYO_jab_esuFRV4b17AJtAw,UCCbgOIWdmYncvYMbl3LjvBQ,Directed
UCYO_jab_esuFRV4b17AJtAw,UCJK07Uk2KY9r78ksPoXg-3g,Directed
UCYO_jab_esuFRV4b17AJtAw,UCQkIa0-JIbzDy8zPGKpP1Rw,Directed
UCYO_jab_esuFRV4b17AJtAw,UCx64ou5qw0Q9LLkwE8xSNEg,Directed
UCYO_jab_esuFRV4b17AJtAw,UCIgOxtI06dQZtBMiilG0S9w,Directed
UCYO_jab_esuFRV4b17AJtAw,UC8_BveQAE8to9heIY9KQ7Cg,Directed
UCYO_jab_esuFRV4b17AJtAw,UCU1gppH-Msk5RgXIsJ91SJw,Directed
UCYO_jab_esuFRV4b17AJtAw,UCumsfZAhY3rP1FpbuhQYV3A,Directed
UCYO_jab_esuFRV4b17AJtAw,UC35HbRQCcdmhMgjPN_oOQyg,Directed
UCYO_jab_esuFRV4b17AJtAw,UCT1gsOeAb4EGUHl54TNiPUg,Directed
UCYO_jab_esuFRV4b17AJtAw,UCrzQ4FI3T9l3YbDsb_9GXng,Directed
UCYO_jab_esuFRV4b17AJtAw,UC3swuAkaGODuj97UgJf4upQ,Directed
UCYO_jab_esuFRV4b17AJtAw,UC1_uAIS3r8Vu6JjXWvastJg,Directed
UCYO_jab_esuFRV4b17AJtAw,UCFk__1iexL3T5gvGcMpeHNA,Directed
UCYO_jab_esuFRV4b17AJtAw,UCSju5G2aFaWMqn-_0YBtq5A,Directed
UCYO_jab_esuFRV4b17AJtAw,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCYO_jab_esuFRV4b17AJtAw,UCS0N5baNlQWJCUrhCEo8WlA,Directed
UCYO_jab_esuFRV4b17AJtAw,UCK8XIGR5kRidIw2fWqwyHRA,Directed
UCYO_jab_esuFRV4b17AJtAw,UConVfxXodg78Tzh5nNu85Ew,Directed
UCYO_jab_esuFRV4b17AJtAw,UCKzJFdi57J53Vr_BkTfN3uQ,Directed
UCYO_jab_esuFRV4b17AJtAw,UCrv269YwJzuZL3dH5PCgxUw,Directed
UCYO_jab_esuFRV4b17AJtAw,UC9yt3wz-6j19RwD5m5f6HSg,Directed
UCONtPx56PSebXJOxbFv-2jQ,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCONtPx56PSebXJOxbFv-2jQ,UCSc8lYlSyXiKeYhlIop8Ykg,Directed
UCONtPx56PSebXJOxbFv-2jQ,UCO4QqzrJg0b9KoMKfQsX6LQ,Directed
UCONtPx56PSebXJOxbFv-2jQ,UCRFIPG2u1DxKLNuE3y2SjHA,Directed
UCSc8lYlSyXiKeYhlIop8Ykg,UC027E0kdtyo0h4lLGROg-dA,Directed
UCSc8lYlSyXiKeYhlIop8Ykg,UCI3_ODpxjUq4IIvcrNe6WYw,Directed
UCSc8lYlSyXiKeYhlIop8Ykg,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCO4QqzrJg0b9KoMKfQsX6LQ,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCO4QqzrJg0b9KoMKfQsX6LQ,UCONtPx56PSebXJOxbFv-2jQ,Directed
UCO4QqzrJg0b9KoMKfQsX6LQ,UCSc8lYlSyXiKeYhlIop8Ykg,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UC1Nj4gkoi_n5eCcrKCVOXKA,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UCONtPx56PSebXJOxbFv-2jQ,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UC9nw1ojNmCsW9McgUYuk93w,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UCrNnk0wFBnCS1awGjq_ijGQ,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UCBdna8HeQw3foAJ5Xbkxaag,Directed
UCRFIPG2u1DxKLNuE3y2SjHA,UC3gFS6DINL-JBj5kd6hm9Ng,Directed
UCzR-rom72PHN9Zg7RML9EbA,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCq6OAftTQOuUBRdtUDq5SUA,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCs4aHmggTfFrpkPcWSaBN9g,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCH4BNI0-FOK2dMXoFtViWHw,Directed
UCzR-rom72PHN9Zg7RML9EbA,UC7DdEm33SyaTDtWYGO2CwdA,Directed
UCzR-rom72PHN9Zg7RML9EbA,UC-3SbfTPJsL8fJAPKiVqBLg,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCt_t6FwNsqr3WWoL6dFqG9w,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCHiZFOa_ZrLwYmxbTaUaKEA,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed
UCzR-rom72PHN9Zg7RML9EbA,UC4K10PNjqgGLKA3lo5V8KdQ,Directed
UCzR-rom72PHN9Zg7RML9EbA,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCZYTClx2T1of7BRZ86-8fow,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCzR-rom72PHN9Zg7RML9EbA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCrMePiHCWG4Vwqv3t7W9EFg,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCUdettijNYvLAm4AixZv4RA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCRFIPG2u1DxKLNuE3y2SjHA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCmQThz1OLYt8mb2PU540LOA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCabaQPYxxKepWUsEVQMT4Kw,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UC1Nj4gkoi_n5eCcrKCVOXKA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCBbnbBWJtwsf0jLGUwX5Q3g,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCjkUQ-_fGADyBYrIWviibmg,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UC7SMwipBlDwBPEwxq8QD8sw,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCB8EwbFEUR8IrDjq8LA8YrA,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCFqaprvZ2K5JOULCvr18NTQ,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UC1RVRAdiSH4qxjBgxm_plng,Directed
UCpo_DqbwM6THTXGGY4AsXOQ,UCONtPx56PSebXJOxbFv-2jQ,Directed
UCYLrBefhyp8YyI9VGPbghvw,UCTUtqcDkzw7bisadh6AOx5w,Directed
UCYLrBefhyp8YyI9VGPbghvw,UCSIvk78tK2TiviLQn4fSHaw,Directed
UCYLrBefhyp8YyI9VGPbghvw,UClIZqOLqUCro7bKztUjYCNA,Directed
UCYLrBefhyp8YyI9VGPbghvw,UCBa659QWEk1AI4Tg--mrJ2A,Directed
UCYLrBefhyp8YyI9VGPbghvw,UC7DdEm33SyaTDtWYGO2CwdA,Directed
UCYLrBefhyp8YyI9VGPbghvw,UCZYTClx2T1of7BRZ86-8fow,Directed
UC52kszkc08-acFOuogFl5jw,UCOZE5llobz3pjPRP69d0Ejg,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UC6107grRI4m0o2-emgoDnAA,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UC7DdEm33SyaTDtWYGO2CwdA,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCHnyfMqiRRG1u-2MsSQLbXA,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCt_t6FwNsqr3WWoL6dFqG9w,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCC552Sd-3nyi_tk2BudLUzA,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCgyeJxD05YnoDquRMNBfBqw,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UC-3SbfTPJsL8fJAPKiVqBLg,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UC7_gcs09iThXybpVgjHZ_7g,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCqmugCqELzhIMNYnsjScXXw,Directed
UCH4BNI0-FOK2dMXoFtViWHw,UCHsRtomD4twRf5WVHHk-cMw,Directed
UC1H1NWNTG2Xi3pt85ykVSHA,UCuQprr9BORdW-vsHPZ796ZA,Directed
UC-glo52BMvZH9PPUamjGIcw,UCp68_FLety0O-n9QU6phsgw,Directed
UC-glo52BMvZH9PPUamjGIcw,UCXX7AV8HDBCZXbKRHJYYODg,Directed
UC-glo52BMvZH9PPUamjGIcw,UCVS89U86PwqzNkK2qYNbk5A,Directed
UC-glo52BMvZH9PPUamjGIcw,UCafxR2HWJRmMfSdyZXvZMTw,Directed
UC-glo52BMvZH9PPUamjGIcw,UCjgpFI5dU-D1-kh9H1muoxQ,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCA0g3liRXdpqyhxiQiE55tA,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCXzn66XFtpyKdGf8JDJOpCQ,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCB0zinWfy-dS_NqcOINYo3A,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UC1lUEcHrQwbusC5ext1himg,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCUFOXx9UF0sqwtRrGxfy5ZA,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCHnyfMqiRRG1u-2MsSQLbXA,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCZYTClx2T1of7BRZ86-8fow,Directed
UCewg2tYzQLkyKv-6FSbJtfg,UCtgUyLVqgkbkVgVZTHMkECQ,Directed
UCB0zinWfy-dS_NqcOINYo3A,UC1lUEcHrQwbusC5ext1himg,Directed
UCB0zinWfy-dS_NqcOINYo3A,UC99ocVKjV8mth0CqTYbRbGQ,Directed
UCB0zinWfy-dS_NqcOINYo3A,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCB0zinWfy-dS_NqcOINYo3A,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCB0zinWfy-dS_NqcOINYo3A,UCUFOXx9UF0sqwtRrGxfy5ZA,Directed
UCOlfKD0z3frq7OwQZrpAuDQ,UC5MvQnp60xSENC-P6L3fXsA,Directed
UCOlfKD0z3frq7OwQZrpAuDQ,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCOlfKD0z3frq7OwQZrpAuDQ,UCUFOXx9UF0sqwtRrGxfy5ZA,Directed
